starttime,lane_1_occ,lane_1_spd,lane_1_vol,lane_2_occ,lane_2_spd,lane_2_vol,lane_3_occ,lane_3_spd,lane_3_vol,lane_r_1_vol
"2017-08-13 17:30:00-07",29.47,28.51,128,21.4,30.12,115,22.4,27.98,131,
"2017-08-13 17:35:00-07",23.5,35.08,100,17.25,36.74,86,15.58,39.68,112,
"2017-08-13 17:40:00-07",23.07,36.51,144,17.73,38.99,122,15.13,41.42,139,
"2017-08-13 17:45:00-07",25.73,25.77,91,25.55,29.29,92,20,30.07,97,
"2017-08-13 17:50:00-07",34.53,21.43,114,26.73,25.84,113,19.93,27.54,118,
"2017-08-13 17:55:00-07",33.58,25.69,107,23.5,31.01,99,19.42,32.47,107,
"2017-08-13 18:00:00-07",27.8,27.95,116,24.07,31.85,131,18.67,32.57,135,
"2017-08-13 18:05:00-07",32.75,20.64,91,21,25.67,86,21.92,26.92,106,
"2017-08-13 18:10:00-07",30.47,26.09,138,23.8,31.4,114,18.33,33.78,143,
"2017-08-13 18:15:00-07",33.09,27.96,84,24.91,32,95,17.55,32.44,94,
"2017-08-13 18:20:00-07",28.73,30.52,128,22.8,32.23,131,18.93,32.95,137,
"2017-08-13 18:25:00-07",41.33,30.28,96,20.5,36.48,96,16.83,39.03,118,
"2017-08-13 18:30:00-07",75.33,33.34,58,15,49.19,124,14.47,49.66,155,
"2017-08-13 18:35:00-07",16.92,55.19,98,10.42,58.28,90,12.17,59.26,129,
"2017-08-13 18:40:00-07",14.4,54.46,114,16,54.6,150,13,56.84,160,
"2017-08-13 18:45:00-07",31.33,23.26,43,25,26.06,48,18.67,28.92,51,
"2017-08-13 18:50:00-07",27.8,27.73,119,23.2,29.74,122,18.87,32.87,137,
"2017-08-13 18:55:00-07",22.58,31.9,103,24.33,30.43,104,19.17,30.88,108,
"2017-08-13 19:00:00-07",24.67,33.77,125,22.93,34.54,120,19.27,36.86,155,
"2017-08-13 19:05:00-07",23.08,32.14,96,21.75,33.23,97,17.92,34.82,108,
"2017-08-13 19:10:00-07",12.87,50.79,80,11.47,53.71,103,8.13,55.56,101,
"2017-08-13 19:15:00-07",13.55,57.51,70,12.18,65.63,84,9.64,67.1,100,
"2017-08-13 19:20:00-07",11.07,60.67,88,10,64.88,119,9.47,68.54,147,
"2017-08-13 19:25:00-07",8.17,58.73,52,11.75,65.83,107,8.17,69.31,109,
"2017-08-13 19:30:00-07",9.07,61.8,85,9.8,64.8,110,7.8,68.6,126,
"2017-08-13 19:35:00-07",10.75,60.89,64,9.33,67.07,96,6.33,70.13,87,
"2017-08-13 19:40:00-07",8.93,61.74,88,7.93,66.9,90,4.93,70.95,88,
"2017-08-13 19:45:00-07",5.09,63.3,46,10.91,65.08,88,7.27,69.04,83,
"2017-08-13 19:50:00-07",8.93,62.34,83,9,66.9,102,6.67,68.6,108,
"2017-08-13 19:55:00-07",8.09,63.48,48,9.18,67.41,79,5.82,69.85,74,
"2017-08-13 20:00:00-07",9.6,61.16,89,10,64.7,115,7.73,68.62,125,
"2017-08-13 20:05:00-07",8.17,60.03,62,9.67,65.02,81,6.92,69.17,92,
"2017-08-13 20:10:00-07",8.27,61.14,66,9,66.49,120,7.33,70.48,122,
"2017-08-13 20:15:00-07",11.08,59.56,62,11.25,63.75,96,7.83,68.47,95,
"2017-08-13 20:20:00-07",8.8,60.19,69,8.73,64.03,100,7.07,66.62,117,
"2017-08-13 20:25:00-07",5.25,59.59,44,7.17,66.69,80,5.42,68.74,73,
"2017-08-13 20:30:00-07",7.8,61.07,71,9.67,63.25,102,6.93,65.49,113,
"2017-08-13 20:35:00-07",8.64,59.77,48,8.82,65.79,82,6.82,67.08,84,
"2017-08-13 20:40:00-07",8.13,60.75,55,8.2,64.84,100,5.53,68.56,91,
"2017-08-13 20:45:00-07",9.64,59.74,54,8.09,65.45,64,5.36,70.06,65,
"2017-08-13 20:50:00-07",9.8,60.93,75,7.6,63.74,86,6.4,66.53,97,
"2017-08-13 20:55:00-07",8.25,58.52,42,7.5,65.42,71,3.75,71.15,53,
"2017-08-13 21:00:00-07",9.87,57.81,79,6.8,64.78,93,6,69.7,97,
"2017-08-13 21:05:00-07",6.67,63.16,45,6.67,66.97,65,4.58,69.56,59,
"2017-08-13 21:10:00-07",5.33,62.31,49,4,67.09,53,1.4,72.28,29,
"2017-08-13 21:15:00-07",3,64.56,32,2,67.54,28,0.5,71.6,10,
"2017-08-13 21:20:00-07",1.67,64.35,23,5.2,68.17,59,0.67,69.55,20,
"2017-08-13 21:25:00-07",4.5,62.12,33,4.42,66.35,49,0.75,70.53,19,
"2017-08-13 21:30:00-07",4.47,62.96,56,4.4,68.98,57,1.6,71.78,37,
"2017-08-13 21:35:00-07",2.75,67.03,29,5.25,67.16,50,1.67,70.96,25,
"2017-08-13 21:40:00-07",6.07,62.72,50,3.93,66.44,63,1.53,68.93,29,
"2017-08-13 21:45:00-07",4.92,61.65,37,3.5,66.58,33,1.42,71,27,
"2017-08-13 21:50:00-07",4.4,65.38,40,4.33,67.9,62,2.53,70.55,49,
"2017-08-13 21:55:00-07",5.58,61.32,50,4.67,66.75,53,1.25,72.15,26,
"2017-08-13 22:00:00-07",4.13,62.76,41,3,67.07,45,1.93,69.17,29,
"2017-08-13 22:05:00-07",4.42,64.78,45,5.58,66.33,48,1.67,69.22,27,
"2017-08-13 22:10:00-07",5.33,64.08,50,5.73,65.71,70,3,72.8,54,
"2017-08-13 22:15:00-07",4.33,62.62,29,4.67,68,42,1.83,71.56,32,
"2017-08-13 22:20:00-07",4.67,62.67,43,4.27,67.51,57,2,71.41,46,
"2017-08-13 22:25:00-07",3.25,65.81,31,4.25,68.58,38,1.67,72.35,31,
"2017-08-13 22:30:00-07",4.67,65.26,46,5.6,72.11,73,2.87,70.77,48,
"2017-08-13 22:35:00-07",2.92,65.65,26,4.17,68.89,38,0.83,71.94,16,
"2017-08-13 22:40:00-07",3.8,63.11,38,3.07,69.04,49,1.73,71.97,33,
"2017-08-13 22:45:00-07",3.09,64.94,17,3.27,67.09,33,1.91,70.52,31,
"2017-08-13 22:50:00-07",5.67,63.9,41,2.53,67.11,35,1.13,74.21,34,
"2017-08-13 22:55:00-07",1.42,64.06,18,2.92,67.73,37,0.5,74.07,15,
"2017-08-13 23:00:00-07",3.86,64.82,38,3.21,67.78,41,1.36,71.04,25,
"2017-08-13 23:05:00-07",6.08,60.42,33,2.25,67.04,25,1.25,67.05,20,
"2017-08-13 23:10:00-07",4.2,59.28,32,4.47,67.37,62,1.07,72.86,28,
"2017-08-13 23:15:00-07",4,61.11,28,3.33,66.54,37,2.17,70.35,34,
"2017-08-13 23:20:00-07",4,63.23,31,2.67,69.05,38,1.07,69.7,27,
"2017-08-13 23:25:00-07",4,60.7,33,2.92,67.04,28,1,72.64,25,
"2017-08-13 23:30:00-07",2.4,63.57,23,3.87,66.47,45,1.2,73.74,23,
"2017-08-13 23:35:00-07",1.42,67.07,15,2.75,71.72,39,0.67,64.58,19,
"2017-08-13 23:40:00-07",2.87,64,17,2.27,67.4,25,0.2,75.18,11,
"2017-08-13 23:45:00-07",4,61.19,21,2.36,65.72,25,0.64,68.27,15,
"2017-08-13 23:50:00-07",3.17,49.67,18,1.42,69.24,21,0.5,73.27,11,
"2017-08-13 23:55:00-07",2.33,64.94,16,2.75,70.58,24,0.67,72.73,11,
"2017-08-14 00:00:00-07",2.8,63.86,14,1.67,69.7,20,0.2,74.4,5,
"2017-08-14 00:05:00-07",1.91,59.83,12,1.55,69.4,20,0.36,72,8,
"2017-08-14 00:10:00-07",4,64.42,19,1.67,67.71,31,0.27,72.73,11,
"2017-08-14 00:15:00-07",1,69.42,19,0.67,77.08,13,0,70.33,6,
"2017-08-14 00:20:00-07",4.8,58.71,17,1.47,68.64,22,1.13,71.53,19,
"2017-08-14 00:25:00-07",3.33,64.94,16,0.92,66,16,0,70.44,9,
"2017-08-14 00:30:00-07",4.47,64.44,32,2,69.68,19,0.47,73,14,
"2017-08-14 00:35:00-07",2.25,61.07,15,1.75,65.31,16,0.42,72.56,9,
"2017-08-14 00:40:00-07",1.73,61.62,13,1.8,71.05,21,0.07,74,2,
"2017-08-14 00:45:00-07",2.55,55.29,14,1.09,71.78,18,0.36,77,8,
"2017-08-14 00:50:00-07",2.67,61.17,12,1,69.57,14,0.07,74.8,5,
"2017-08-14 00:55:00-07",3.25,61.95,19,2.17,69.38,21,0,75.43,7,
"2017-08-14 01:00:00-07",0.8,69.67,12,1.33,68.47,17,0,68,3,
"2017-08-14 01:05:00-07",1.42,62.13,8,0.58,67.2,10,0.08,73,7,
"2017-08-14 01:10:00-07",1.73,65.89,18,0.87,70.5,18,0,72.33,3,
"2017-08-14 01:15:00-07",0.75,61.25,8,1.17,67,11,0,,0,
"2017-08-14 01:20:00-07",2.4,61.85,13,0.47,69.86,7,0,76,4,
"2017-08-14 01:25:00-07",3.33,55.67,12,1.5,68.94,17,0.33,70.8,5,
"2017-08-14 01:30:00-07",3,64.71,17,0.13,77.42,12,0,75,3,
"2017-08-14 01:35:00-07",2.42,64.17,12,0.67,70.56,9,0,,0,
"2017-08-14 01:40:00-07",3.87,63.47,17,0.73,68.5,16,0.07,75.25,4,
"2017-08-14 01:45:00-07",4,62.58,19,1.55,71.13,15,0.18,79,6,
"2017-08-14 01:50:00-07",4.5,61.22,18,1.5,66.5,12,0,66.5,2,
"2017-08-14 01:55:00-07",2.17,64.55,11,0.33,67.18,11,0,71,4,
"2017-08-14 02:00:00-07",1.86,61.56,9,0.71,64.17,12,0,70,2,
"2017-08-14 02:05:00-07",0.92,63.86,7,0.33,72.75,4,0,72,2,
"2017-08-14 02:10:00-07",0.67,64.83,6,0.27,72.57,7,0.13,74,4,
"2017-08-14 02:15:00-07",1.7,62.44,9,0.4,66.5,8,0,,0,
"2017-08-14 02:20:00-07",4.07,61.86,22,0.86,68.36,14,0,73.75,4,
"2017-08-14 02:25:00-07",2.75,47.45,11,1.5,66.43,14,0,,0,
"2017-08-14 02:30:00-07",3.2,64.05,19,0.53,70.82,11,0,81,2,
"2017-08-14 02:35:00-07",2.83,63.18,17,1,67.83,6,0,69,1,
"2017-08-14 02:40:00-07",4.27,61.58,24,1.87,68.55,20,0,75,3,
"2017-08-14 02:45:00-07",2.73,62.75,8,0.18,68.33,3,0,78.5,2,
"2017-08-14 02:50:00-07",4.07,59.14,21,0.73,72.54,13,0.27,74.71,7,
"2017-08-14 02:55:00-07",3.09,57.42,12,1.18,61.86,7,0,68.67,6,
"2017-08-14 03:00:00-07",3.2,63.06,17,1.8,69.45,20,0.2,73.38,8,
"2017-08-14 03:05:00-07",2.58,49.55,11,0.42,69.09,11,0,69,1,
"2017-08-14 03:10:00-07",2,53.5,8,1.11,71.36,14,0.11,71.33,3,
"2017-08-14 03:15:00-07",3.42,64.08,13,0.42,64.6,15,0,66,1,
"2017-08-14 03:20:00-07",2.4,64.08,24,1.33,72.52,23,0,80,1,
"2017-08-14 03:25:00-07",3,63,12,1.09,71,15,0.09,74,3,
"2017-08-14 03:30:00-07",3.87,63.44,25,2.67,67.19,26,0.2,73.14,7,
"2017-08-14 03:35:00-07",3.92,62.76,21,0.92,71,20,0.25,74.88,8,
"2017-08-14 03:40:00-07",2.73,63.67,21,3.07,72.89,27,0.53,75.4,15,
"2017-08-14 03:45:00-07",1.64,61.45,11,2,70.54,24,0,69.33,3,
"2017-08-14 03:50:00-07",6.53,61.97,37,1.53,68.37,27,0.33,75.25,12,
"2017-08-14 03:55:00-07",3.08,62.54,13,1.83,69.3,23,0.08,76.83,6,
"2017-08-14 04:00:00-07",3.33,61.65,20,1.87,69.29,34,0.67,72.53,19,
"2017-08-14 04:05:00-07",3.42,67.71,21,2.42,68.87,31,0.42,72.4,10,
"2017-08-14 04:10:00-07",3.73,63.87,31,3.53,71.42,43,0.67,74.95,20,
"2017-08-14 04:15:00-07",4.25,63.78,23,4.08,70.86,35,0.5,73.86,14,
"2017-08-14 04:20:00-07",3.6,52.13,30,3.8,69.53,45,1.47,73.82,33,
"2017-08-14 04:25:00-07",3.33,64.52,29,4.08,70.03,40,1.83,75.97,33,
"2017-08-14 04:30:00-07",2.87,66.78,27,2.6,74.2,50,0.8,77.04,25,
"2017-08-14 04:35:00-07",4.75,66.85,40,3.33,70.12,41,2.17,76.78,36,
"2017-08-14 04:40:00-07",3.6,65.89,46,4.27,71.44,64,2.73,73.84,51,
"2017-08-14 04:45:00-07",4.82,65.03,30,4.64,69.92,51,2.55,74.54,39,
"2017-08-14 04:50:00-07",3.11,65.14,21,1.56,72,18,0.33,79.67,6,
"2017-08-14 04:55:00-07",1.17,63.25,12,0,77.33,3,0,85,1,
"2017-08-14 05:00:00-07",4.13,63.77,35,2.8,73.34,44,2.33,73.26,42,
"2017-08-14 05:05:00-07",13,62.09,58,11.17,67.05,86,11.25,69.66,137,
"2017-08-14 05:10:00-07",9.6,61.17,83,12.73,63.72,118,12.73,66.72,191,
"2017-08-14 05:15:00-07",13.92,48.79,67,15.83,48.93,101,20.08,46,138,
"2017-08-14 05:20:00-07",7.13,64.06,72,10.07,67.56,116,10.07,69.96,159,
"2017-08-14 05:25:00-07",8.5,56.56,55,9.58,66.86,78,10.67,72.23,139,
"2017-08-14 05:30:00-07",8.13,63.31,67,9.4,68.4,116,9.93,71.67,156,
"2017-08-14 05:35:00-07",12.33,60.36,59,8.17,66.35,74,9.83,72.2,120,
"2017-08-14 05:40:00-07",9.8,62.86,96,12.47,67.02,143,11.87,68.94,185,
"2017-08-14 05:45:00-07",9.64,64.12,68,10.73,67.92,85,11.55,68.51,125,
"2017-08-14 05:50:00-07",11.67,59.78,69,11.8,68.74,99,9.47,69.96,158,
"2017-08-14 05:55:00-07",8.75,64.3,63,9.33,69.56,90,10.92,69.12,137,
"2017-08-14 06:00:00-07",9.71,59.9,77,13,64.21,138,11.79,69.49,168,
"2017-08-14 06:05:00-07",11.5,61.69,62,12.25,67.21,97,10.67,70.21,129,
"2017-08-14 06:10:00-07",12.44,61.29,73,15.22,63.84,94,12.78,67.13,118,
"2017-08-14 06:15:00-07",13.92,58.54,92,13.42,63.06,103,11.75,66,136,
"2017-08-14 06:20:00-07",11.87,57.69,101,14.13,61.44,170,12.73,64.15,184,
"2017-08-14 06:25:00-07",12.25,60.61,95,15.25,64.16,131,12.58,66.53,146,
"2017-08-14 06:30:00-07",14.47,51.66,121,14.53,53.86,135,15,50.79,150,
"2017-08-14 06:35:00-07",16.08,58.88,116,15.5,63.51,118,12.58,65.67,153,
"2017-08-14 06:40:00-07",10.67,63.43,109,11.47,66.67,125,9.93,71.65,158,
"2017-08-14 06:45:00-07",10.73,60.69,86,12.64,66.44,99,9.91,70.45,121,
"2017-08-14 06:50:00-07",11.33,61.99,102,10.53,66.73,120,8.8,71.6,137,
"2017-08-14 06:55:00-07",9.92,63.36,81,8.58,68.78,86,7.08,72,96,
"2017-08-14 07:00:00-07",7,64.93,67,9.79,68.67,108,9.86,72.32,150,
"2017-08-14 07:05:00-07",10.92,60.72,82,12.58,66.51,110,9.33,71.62,123,
"2017-08-14 07:10:00-07",13.56,58.85,66,11,66.82,78,10.22,71.2,95,
"2017-08-14 07:15:00-07",10.58,60.79,68,9.42,68.12,81,6.25,74.21,86,
"2017-08-14 07:20:00-07",11.67,58.72,68,15.44,61.8,89,12.56,69.66,113,
"2017-08-14 07:25:00-07",8.5,60.32,65,14.08,65.41,112,9.17,70.91,113,
"2017-08-14 07:30:00-07",11.47,60.2,108,9.8,66,120,10.87,69.03,164,
"2017-08-14 07:35:00-07",14.33,57.96,104,12.83,65.36,115,12.42,68.46,150,
"2017-08-14 07:40:00-07",14.07,59.98,112,11.27,64.63,128,8.27,69.27,135,
"2017-08-14 07:45:00-07",10,62.12,81,10.64,67.74,87,8.18,72.84,104,
"2017-08-14 07:50:00-07",8.87,61.64,86,11.67,65.72,130,9.67,10.03,155,
"2017-08-14 07:55:00-07",9.83,61.16,64,10.83,67.67,104,8.67,8,112,
"2017-08-14 08:00:00-07",9.47,63.38,84,8.47,67.93,92,5.87,72.79,102,
"2017-08-14 08:05:00-07",10.42,59.8,74,11.58,65.34,103,8.08,70.25,102,
"2017-08-14 08:10:00-07",9.13,60.45,84,9.33,68.03,99,5.67,72.14,93,
"2017-08-14 08:15:00-07",10.25,61.27,66,10.17,69.1,82,7.5,70.91,105,
"2017-08-14 08:20:00-07",9.8,57,94,11.53,67.63,113,9.4,69.68,145,
"2017-08-14 08:25:00-07",11.5,61.6,90,12,66.04,104,7.67,72.35,114,
"2017-08-14 08:30:00-07",15.2,59.09,112,10.73,64.45,112,8.87,68.46,136,
"2017-08-14 08:35:00-07",10.42,58.59,82,9.58,66.38,90,7.58,71.65,95,
"2017-08-14 08:40:00-07",15.22,62.49,73,11,66.58,59,8.56,71.34,85,
"2017-08-14 08:45:00-07",10.27,61.14,58,9.82,65.25,84,7.64,70.8,89,
"2017-08-14 08:50:00-07",7.4,65,76,8.07,67.66,100,6.8,72.65,111,
"2017-08-14 08:55:00-07",7.33,60.92,26,9.67,66.52,42,5.67,72.65,40,
"2017-08-14 09:00:00-07",12.6,58.15,78,12.87,64.41,123,8.4,71.11,131,
"2017-08-14 09:05:00-07",9,64.37,70,10.83,65.31,84,8,72.15,108,
"2017-08-14 09:10:00-07",12.2,60.67,99,12,66.35,110,7.07,70.43,115,
"2017-08-14 09:15:00-07",11.17,57.32,74,14.08,64.57,88,8.33,70.27,109,
"2017-08-14 09:20:00-07",9.93,60.12,85,11.2,66.32,107,5.67,71.69,99,
"2017-08-14 09:25:00-07",15,58.7,87,11.17,66.2,104,8.08,71.22,114,
"2017-08-14 09:30:00-07",12.53,59.55,129,9.67,64.38,98,7,70.55,111,
"2017-08-14 09:35:00-07",15.33,57.62,95,16.5,61.15,107,12.75,62.83,139,
"2017-08-14 09:40:00-07",13,58.94,118,13.73,65.15,135,11.07,68.8,164,
"2017-08-14 09:45:00-07",8.09,64.67,64,11,66.36,80,4.91,72.3,61,
"2017-08-14 09:50:00-07",10.8,60.5,84,11.33,66.22,130,6.73,71.43,106,
"2017-08-14 09:55:00-07",8.25,61.84,74,11.08,66.01,87,6.5,70.11,84,
"2017-08-14 10:00:00-07",12.33,60.83,96,10.47,67.2,104,6.73,70.86,111,
"2017-08-14 10:05:00-07",11.08,58.02,82,10.17,65.64,76,4.75,71.84,67,
"2017-08-14 10:10:00-07",11.2,59.33,89,12.13,65.92,117,5.6,70.45,97,
"2017-08-14 10:15:00-07",11.75,61.9,67,11.25,66.87,95,7.5,70.34,97,
"2017-08-14 10:20:00-07",10.8,61.69,102,10.93,66.05,113,7.33,71.22,126,
"2017-08-14 10:25:00-07",10.42,60.47,75,10.83,65.98,91,8.83,70.44,116,
"2017-08-14 10:30:00-07",13.53,59.5,105,14.6,64.67,137,8.4,70.05,133,
"2017-08-14 10:35:00-07",14.67,51.7,37,15,56.05,42,11.5,63.79,56,
"2017-08-14 10:40:00-07",18.33,34.34,82,26.4,32,100,17.67,42.11,152,
"2017-08-14 10:45:00-07",33,27.43,83,33.27,29.14,79,21.36,35.04,112,
"2017-08-14 10:50:00-07",20.27,44.47,119,16.8,46.03,118,10.53,49.11,112,
"2017-08-14 10:55:00-07",14,56.91,64,13,63.76,42,5.33,69.63,38,
"2017-08-14 11:00:00-07",11.29,60.83,84,10.07,67.32,87,6.5,72.48,100,
"2017-08-14 11:05:00-07",13.08,59.31,81,14.33,64.87,100,9.92,68.76,123,
"2017-08-14 11:10:00-07",14.73,57.42,109,16.27,65.13,129,8.53,70.05,137,
"2017-08-14 11:15:00-07",12.67,59.51,100,11.42,65.64,90,7,70.21,92,
"2017-08-14 11:20:00-07",11.93,60.18,103,10.67,67.58,106,7.47,70,124,
"2017-08-14 11:25:00-07",9.8,57.53,51,16.7,63.73,94,9,70.06,97,
"2017-08-14 11:30:00-07",17.13,56.44,126,15.33,62.01,143,10.33,67.54,157,
"2017-08-14 11:35:00-07",11.83,63.83,82,12.5,66.04,104,10,69.61,118,
"2017-08-14 11:40:00-07",14.33,60.12,101,10.33,67.41,112,7.93,68.95,133,
"2017-08-14 11:45:00-07",10.2,61.12,34,12.8,63.4,45,8.6,71.55,44,
"2017-08-14 11:50:00-07",10.93,60.61,93,12.67,65.78,119,6.2,72.1,106,
"2017-08-14 11:55:00-07",9.58,59.37,79,14.58,64.46,94,7.92,70.21,101,
"2017-08-14 12:00:00-07",15.5,55.63,100,15.79,60.4,120,11.21,65.43,153,
"2017-08-14 12:05:00-07",11.92,57.61,87,14.67,63.8,92,6.42,70.64,83,
"2017-08-14 12:10:00-07",11.07,58.12,99,12.6,64.98,120,7.33,68.86,115,
"2017-08-14 12:15:00-07",12.92,57.63,96,12,64.74,85,8.33,70.04,109,
"2017-08-14 12:20:00-07",17,56.83,112,15.33,63.24,148,9.93,69.13,163,
"2017-08-14 12:25:00-07",12.27,57.37,79,13.27,61.52,84,10.27,66,127,
"2017-08-14 12:30:00-07",11.8,54.56,106,14.87,59.73,128,9.07,67.23,139,
"2017-08-14 12:35:00-07",21.75,47.24,82,23.08,52.1,103,12.83,52.71,114,
"2017-08-14 12:40:00-07",35.07,26.53,103,30.8,28.78,106,18.4,35.59,138,
"2017-08-14 12:45:00-07",33.18,26.92,96,29.82,27.48,84,19.73,32.18,105,
"2017-08-14 12:50:00-07",34.47,18.73,90,30.13,23.31,99,18.4,29.03,118,
"2017-08-14 12:55:00-07",29.42,28.95,86,21.25,32.27,90,17.58,37.31,116,
"2017-08-14 13:00:00-07",25.8,24.96,98,28.27,30.21,94,21.13,34.73,128,
"2017-08-14 13:05:00-07",27.25,34.4,96,22.75,36.75,103,17.5,38.35,120,
"2017-08-14 13:10:00-07",20.73,41.46,116,19.07,48.28,122,13.8,53.65,152,
"2017-08-14 13:15:00-07",30.08,34.98,105,18.08,41.2,85,12.42,50.05,104,
"2017-08-14 13:20:00-07",29,28.43,123,24.07,28.94,108,21.07,31.03,134,
"2017-08-14 13:25:00-07",33.08,23.15,82,25.58,28.08,90,24.25,29.57,107,
"2017-08-14 13:30:00-07",32.6,27.02,104,23,31,100,18.53,32.74,132,
"2017-08-14 13:35:00-07",32.5,25.2,87,24.33,29.57,90,16.67,34.81,102,
"2017-08-14 13:40:00-07",33.53,22.01,101,28.93,29.12,104,19.93,29.37,130,
"2017-08-14 13:45:00-07",33.09,21,72,28.45,26.33,72,21.64,28.29,101,
"2017-08-14 13:50:00-07",23.89,28.08,53,22.33,32.03,65,17.11,33.83,76,
"2017-08-14 13:55:00-07",26.67,32.76,97,25.17,35.23,98,18.17,36.86,118,
"2017-08-14 14:00:00-07",16.5,46.31,107,14.71,49.24,110,13.71,50.8,138,
"2017-08-14 14:05:00-07",8.42,57.47,64,8.58,65.32,75,6.25,68.02,86,
"2017-08-14 14:10:00-07",13.53,58.52,114,12.27,65.98,120,8.33,68.82,132,
"2017-08-14 14:15:00-07",15.5,57.51,55,11.83,64.51,55,10,66.5,56,
"2017-08-14 14:20:00-07",34.27,24.22,103,27.27,33.79,109,17.73,35.73,122,
"2017-08-14 14:25:00-07",35.67,22.68,75,22.42,31.7,91,16.25,34.84,101,
"2017-08-14 14:30:00-07",25.47,32.99,116,21.67,37.51,140,16.4,38.84,148,
"2017-08-14 14:35:00-07",9.83,59.45,64,11.08,66.2,96,8.42,68.65,102,
"2017-08-14 14:40:00-07",10.07,59.58,80,9.93,67.23,107,7.67,71.59,126,
"2017-08-14 14:45:00-07",10.45,56.13,64,14.09,61.67,103,10.73,66.49,117,
"2017-08-14 14:50:00-07",9.07,62.33,82,10.73,69.09,115,8,71.4,126,
"2017-08-14 14:55:00-07",11.58,60.54,72,9.83,66.52,83,7.58,71.44,96,
"2017-08-14 15:00:00-07",11.71,60.19,101,11.71,68.14,112,7.57,70.17,115,
"2017-08-14 15:05:00-07",9.08,59.91,76,11.5,67.49,94,5.75,70.42,73,
"2017-08-14 15:10:00-07",12.53,56.98,112,15.27,66.07,153,10.67,69,167,
"2017-08-14 15:15:00-07",12.25,58.49,88,11.08,70.47,97,8,69.85,112,
"2017-08-14 15:20:00-07",11.67,60.68,104,9.67,66.82,117,7.67,71.3,134,
"2017-08-14 15:25:00-07",7.55,62.53,49,8.36,68.73,79,7.36,73.65,92,
"2017-08-14 15:30:00-07",9.53,58.35,93,7.4,67.54,99,5.07,72.37,91,
"2017-08-14 15:35:00-07",6.5,60.6,55,10.83,67.62,104,7.5,71.13,97,
"2017-08-14 15:40:00-07",10.07,62.61,103,8.07,69.79,107,6.93,72.34,118,
"2017-08-14 15:45:00-07",13.55,59.53,89,9,65.33,80,10.09,68.14,114,
"2017-08-14 15:50:00-07",9.4,62.41,115,9.53,67.63,102,8.13,72.33,132,
"2017-08-14 15:55:00-07",10.17,61.86,72,10,66.58,107,7.25,71.04,96,
"2017-08-14 16:00:00-07",8.87,63.26,84,9.13,67.65,106,7.33,71.98,116,
"2017-08-14 16:05:00-07",9,60.42,77,9.33,67.89,85,5.5,69.74,73,
"2017-08-14 16:10:00-07",9.73,62,93,10.07,67.8,120,7.73,72.25,125,
"2017-08-14 16:15:00-07",9.17,64.53,79,9.33,68.23,83,8,73.44,109,
"2017-08-14 16:20:00-07",11.13,59.93,80,8,68.61,116,7.73,71.73,130,
"2017-08-14 16:25:00-07",6.58,63.39,61,8.67,68.52,90,6.67,72.71,89,
"2017-08-14 16:30:00-07",9.47,62.55,84,9.07,68.08,115,7.53,71.31,121,
"2017-08-14 16:35:00-07",10,62.34,77,10.42,68.71,100,7.25,72.51,97,
"2017-08-14 16:40:00-07",9.8,58.9,105,10.07,67.59,111,7.73,71.18,127,
"2017-08-14 16:45:00-07",9.09,63.71,69,9.36,68.45,85,7.27,72.24,89,
"2017-08-14 16:50:00-07",9.07,61.25,88,7.73,67.87,92,5.13,73.47,97,
"2017-08-14 16:55:00-07",9.33,62.57,75,6.75,69.25,65,5.83,74.23,79,
"2017-08-14 17:00:00-07",6.73,63.83,78,6.27,69.39,85,6.07,73.76,108,
"2017-08-14 17:05:00-07",5.42,62.31,54,7.58,68.97,74,7.75,73.08,106,
"2017-08-14 17:10:00-07",10.22,60.31,52,11.56,66.52,66,8.78,70.93,84,
"2017-08-14 17:15:00-07",10.25,60.62,77,9.92,66.56,91,8.83,73.25,111,
"2017-08-14 17:20:00-07",5.67,64.46,67,7.27,70.63,95,4.33,74.67,81,
"2017-08-14 17:25:00-07",6.75,59.65,62,10.33,68.4,91,8.17,71.35,113,
"2017-08-14 17:30:00-07",9.13,61.44,100,10,67.51,103,6.53,69.97,106,
"2017-08-14 17:35:00-07",8.33,64.48,75,7.08,69.27,81,5.92,73.14,84,
"2017-08-14 17:40:00-07",7.13,64.34,83,8.33,69.25,110,7.47,73.84,125,
"2017-08-14 17:45:00-07",7.55,62.85,55,7.64,69.48,71,4.91,73.24,63,
"2017-08-14 17:50:00-07",9.47,63.28,89,8.47,68.18,104,6.53,72.14,108,
"2017-08-14 17:55:00-07",8.42,61.2,50,7.17,68.29,79,5.67,73.4,84,
"2017-08-14 18:00:00-07",7.53,65.96,94,7.33,70.5,101,5.53,74.72,96,
"2017-08-14 18:05:00-07",7.5,63.52,63,8.17,69.04,80,6.17,74.45,86,
"2017-08-14 18:10:00-07",7.27,63.69,71,9,69.42,96,7.87,72.59,129,
"2017-08-14 18:15:00-07",9.17,59.98,66,7.75,70.26,86,4.75,73.06,65,
"2017-08-14 18:20:00-07",9.93,61.4,93,9.27,67.02,109,8.07,71.02,137,
"2017-08-14 18:25:00-07",5.75,63.15,52,6.33,71.03,64,2.67,74.42,45,
"2017-08-14 18:30:00-07",7,65.28,71,8.53,69.13,112,4.47,75.07,86,
"2017-08-14 18:35:00-07",6.67,65.3,57,11.42,67.81,107,6.75,71.63,103,
