starttime,lane_1_occ,lane_1_spd,lane_1_vol,lane_2_occ,lane_2_spd,lane_2_vol,lane_3_occ,lane_3_spd,lane_3_vol
"2017-08-01 08:35:00-07",3.7,69.38,47,8.7,66.92,61,5,63.34,35
"2017-08-01 08:40:00-07",4.86,70.25,81,7.5,67.54,85,7.86,59.97,78
"2017-08-01 08:45:00-07",5.25,69.58,72,6.5,68.09,57,5.5,62.59,58
"2017-08-01 08:50:00-07",4.62,67.59,74,8.23,66.49,69,6.69,61.09,46
"2017-08-01 08:55:00-07",5.4,68.15,60,10.7,62.43,70,11.6,57.69,64
"2017-08-01 09:00:00-07",6.5,67.92,106,9.14,66.43,83,9.36,59.56,86
"2017-08-01 09:05:00-07",3.1,68.86,37,5.6,63.47,43,6.9,62.16,50
"2017-08-01 09:10:00-07",5.21,66.39,84,9.57,65.14,86,8,60.95,63
"2017-08-01 09:15:00-07",4.5,68.54,56,8.9,65.97,61,10.3,58.16,55
"2017-08-01 09:20:00-07",6.64,66.42,110,8.29,66.64,74,7.43,59.99,70
"2017-08-01 09:25:00-07",5,68.52,63,6.6,66.15,52,10.1,59.02,46
"2017-08-01 09:30:00-07",7.77,67.01,111,11.92,64.71,86,10,58.82,73
"2017-08-01 09:35:00-07",6.8,65.85,75,8.6,66.44,71,8.4,60.12,51
"2017-08-01 09:40:00-07",5.77,66.26,77,8.46,65.53,76,8.23,60.51,69
"2017-08-01 09:45:00-07",6.91,65.86,84,7.73,66.84,69,8.45,61.57,53
"2017-08-01 09:50:00-07",7.77,66.14,111,11.62,63.84,87,10.54,61.18,87
"2017-08-01 09:55:00-07",7.9,66.74,84,11.9,63.63,78,10.2,60.43,58
"2017-08-01 10:00:00-07",8.54,64.74,122,12.92,62.4,92,8.92,59.92,60
"2017-08-01 10:05:00-07",6.91,65.55,80,9.73,63.39,77,11.18,58.66,62
"2017-08-01 10:10:00-07",9.14,63.54,133,12.71,62.54,91,13.79,55.39,98
"2017-08-01 10:15:00-07",8.6,63.28,89,11.7,62.99,74,11.7,59.81,73
"2017-08-01 10:20:00-07",6.69,67.26,93,12.08,64.08,90,12.54,59.31,83
"2017-08-01 10:25:00-07",7.6,67.88,85,10.2,67.4,60,9.6,60.17,70
"2017-08-01 10:30:00-07",9.15,66.94,130,10,64.17,87,9,59.79,75
"2017-08-01 10:35:00-07",6.83,67.57,47,9.67,66.41,37,10.67,59.67,30
"2017-08-01 10:40:00-07",7.93,64.41,126,10.86,63.32,96,10.64,57.42,76
"2017-08-01 10:45:00-07",10.36,64,116,7.09,61.93,55,11,59.53,68
"2017-08-01 10:50:00-07",7.31,65.62,101,9.69,67.71,82,8.85,60.42,65
"2017-08-01 10:55:00-07",8.1,65.05,82,9.7,65.14,56,8.7,61.48,61
"2017-08-01 11:00:00-07",11.25,66.02,94,9.13,66.74,50,10.75,60.73,49
"2017-08-01 11:05:00-07",6.7,66.24,80,9.7,63.48,61,10.5,57.57,51
"2017-08-01 11:10:00-07",9.31,64.97,131,11.15,63.57,76,11.31,58,74
"2017-08-01 11:15:00-07",9.8,64.82,100,13.4,62.73,82,13.2,58.81,64
"2017-08-01 11:20:00-07",8.54,64.7,122,14.38,64.28,86,15.08,56.15,100
"2017-08-01 11:25:00-07",10.8,63.01,105,12.4,62.74,68,12.8,56.59,73
"2017-08-01 11:30:00-07",9.23,64.68,125,12.77,63.46,101,9.62,60.56,86
"2017-08-01 11:35:00-07",6.09,65.83,81,12.36,63.89,72,13.36,48.08,77
"2017-08-01 11:40:00-07",11.92,58.49,146,14.85,57.07,102,10,53.2,91
"2017-08-01 11:45:00-07",8.45,65.45,103,9.91,64.52,67,13.64,57.31,72
"2017-08-01 11:50:00-07",7.08,66.59,98,11.85,65.18,88,10.31,58.74,73
"2017-08-01 11:55:00-07",7,67.23,81,5.3,66.4,45,12.2,59.64,70
"2017-08-01 12:00:00-07",10.21,65.14,143,12.93,62.82,97,11.36,58.67,97
"2017-08-01 12:05:00-07",7.9,66.42,83,9.7,66.88,68,9,59.95,60
"2017-08-01 12:10:00-07",9.69,65.56,131,12.92,63.54,91,11.85,58.91,81
"2017-08-01 12:15:00-07",9.64,64.65,110,11,65.08,71,14.82,55.7,103
"2017-08-01 12:20:00-07",8,64.87,110,13.62,61.54,92,11.15,57.03,100
"2017-08-01 12:25:00-07",11.2,63.87,119,12.8,62.96,78,10.5,58.34,61
"2017-08-01 12:30:00-07",8.23,65.15,117,11.23,62.67,83,11.08,59.05,86
"2017-08-01 12:35:00-07",5.8,68.05,65,6.5,67.15,52,8.5,60.81,54
"2017-08-01 12:40:00-07",10,63.91,134,11.54,63.66,91,11.92,56.79,92
"2017-08-01 12:45:00-07",8.3,65.43,90,14.3,63.57,74,9.1,58.71,58
"2017-08-01 12:50:00-07",10.31,63.85,140,12.62,62.96,92,9.85,57,88
"2017-08-01 12:55:00-07",8.83,65.73,120,11.5,63.91,85,9.83,56.64,81
"2017-08-01 13:00:00-07",7.86,63.97,115,12.64,61.98,95,11.14,56.04,96
"2017-08-01 13:05:00-07",8.4,62.95,84,12,65.27,52,12.2,59.49,88
"2017-08-01 13:10:00-07",10.75,65.71,94,13.63,66.73,66,10.88,62.3,54
"2017-08-01 13:15:00-07",7.7,64.67,92,12.2,63.46,65,11.7,56.38,73
"2017-08-01 13:20:00-07",8,65.5,123,9.57,63.46,92,11.5,57.81,106
"2017-08-01 13:25:00-07",10.2,64.08,53,16,62.54,37,10.2,57.58,33
"2017-08-01 13:30:00-07",9,65.34,122,14.46,61.55,106,12.69,54.75,102
"2017-08-01 13:35:00-07",9.4,65.41,105,11.6,65.55,73,11,56.83,69
"2017-08-01 13:40:00-07",7.14,59.82,102,12.71,60.69,103,14.21,55.3,124
"2017-08-01 13:45:00-07",8.33,64.71,95,11,63.88,90,10.5,56.6,81
"2017-08-01 13:50:00-07",8.21,65.24,121,8,65.71,96,13,59.53,106
"2017-08-01 13:55:00-07",9.27,65.86,111,12.45,64.28,82,11.82,57.54,92
"2017-08-01 14:00:00-07",9.79,64.18,142,11.79,64.26,112,9.64,59.32,109
"2017-08-01 14:05:00-07",8.5,66.1,93,10.4,64.68,66,9.6,60.66,82
"2017-08-01 14:10:00-07",8.43,64.09,128,10.21,64.14,99,12.43,59.34,120
"2017-08-01 14:15:00-07",11.64,62.2,128,12.55,62.57,77,12.64,58.19,94
"2017-08-01 14:20:00-07",10.93,60.05,148,12.71,59.68,107,10.57,56.81,109
"2017-08-01 14:25:00-07",14,57.82,131,12.2,58.26,81,13.5,53.56,104
"2017-08-01 14:30:00-07",9.43,64.39,139,8.93,65.51,104,10.79,57.55,87
"2017-08-01 14:35:00-07",9.5,62.01,100,11.5,62.38,78,11.7,57.01,82
"2017-08-01 14:40:00-07",11,61.3,151,11.79,59.85,94,12.86,52.51,112
"2017-08-01 14:45:00-07",10,63,106,10.7,61.14,85,13.9,52.26,92
"2017-08-01 14:50:00-07",10.93,60.84,143,9.21,57.58,96,12.36,51.25,118
"2017-08-01 14:55:00-07",10.8,62.65,114,12.4,60.95,79,10.4,55.56,77
"2017-08-01 15:00:00-07",10.14,62.42,154,13.43,59.46,99,11.71,55.3,125
"2017-08-01 15:05:00-07",9.1,59.91,95,11.4,57.97,71,13.2,52.21,85
"2017-08-01 15:10:00-07",10.5,61.07,84,12.13,58.92,64,16.38,48.35,71
"2017-08-01 15:15:00-07",16.8,47.06,64,19.2,43.86,49,25,34.81,57
"2017-08-01 15:20:00-07",13.29,55.64,168,14.79,56.47,122,15.57,50.7,148
"2017-08-01 15:25:00-07",4.8,61.3,46,6.2,60.82,34,3.8,58.2,30
"2017-08-01 15:30:00-07",0,,0,0,,0,0,,0
"2017-08-01 15:35:00-07",0,,0,0,,0,0,,0
"2017-08-01 15:40:00-07",0,,0,0,,0,0,,0
"2017-08-01 15:45:00-07",0,,0,0,,0,0,,0
"2017-08-01 15:50:00-07",0,,0,0,,0,0,,0
"2017-08-01 15:55:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:00:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:05:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:10:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:15:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:20:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:25:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:30:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:35:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:40:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:45:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:50:00-07",0,,0,0,,0,0,,0
"2017-08-01 16:55:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:00:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:05:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:10:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:15:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:20:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:25:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:30:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:35:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:40:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:45:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:50:00-07",0,,0,0,,0,0,,0
"2017-08-01 17:55:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:00:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:05:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:10:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:15:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:20:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:25:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:30:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:35:00-07",0,,0,0,,0,0,,0
"2017-08-01 18:40:00-07",5.23,68.59,83,8.08,68.82,74,6.92,61.25,75
"2017-08-01 18:45:00-07",7.55,67.63,92,10.18,67.07,68,10.36,58.91,80
"2017-08-01 18:50:00-07",6.15,69.95,97,7.23,70.43,82,6.38,65.93,59
"2017-08-01 18:55:00-07",4.4,69.74,54,5.8,69.89,57,4.3,65.21,52
"2017-08-01 19:00:00-07",2.6,72.58,59,6.2,70.19,88,7,60.8,82
"2017-08-01 19:05:00-07",2.3,70.11,36,5.1,68.8,45,5.5,63.19,36
"2017-08-01 19:10:00-07",6.31,68.22,90,5.15,69.66,64,5.38,64.34,53
"2017-08-01 19:15:00-07",4.1,70.04,49,5.2,71.63,56,6.4,63.34,44
"2017-08-01 19:20:00-07",5.08,70.5,82,6.38,69.04,77,8.31,64.08,65
"2017-08-01 19:25:00-07",3.4,69.07,45,4.6,70.13,39,6.3,61.03,37
"2017-08-01 19:30:00-07",2.77,71,48,4.85,68.21,62,4.46,64.6,60
"2017-08-01 19:35:00-07",3,70.85,41,6.5,69.35,55,3.9,59.47,36
"2017-08-01 19:40:00-07",2.38,71.57,49,3.31,70.3,53,7.77,65.03,74
"2017-08-01 19:45:00-07",5.4,68.1,63,6.8,67.06,54,8.8,59.88,50
"2017-08-01 19:50:00-07",3.23,69.59,51,5.92,67.9,72,6.69,63.17,66
"2017-08-01 19:55:00-07",3.2,67.56,45,7,67.94,53,7,62.48,40
"2017-08-01 20:00:00-07",2.5,70,48,4.79,70.65,62,4.29,64.28,64
"2017-08-01 20:05:00-07",3.6,69.94,49,6.6,66.11,45,5.8,62.19,32
"2017-08-01 20:10:00-07",5,66.75,53,5.89,66.62,45,5.44,60.84,49
"2017-08-01 20:15:00-07",2.18,71.23,35,5,67.07,41,4.91,61.87,52
"2017-08-01 20:20:00-07",3.46,70.88,58,5,70.3,60,5.62,61.65,57
"2017-08-01 20:25:00-07",2.1,71.16,31,1.8,71.04,27,3.8,65.98,43
"2017-08-01 20:30:00-07",4,69.49,45,4.89,69.68,47,6,63.32,31
"2017-08-01 20:35:00-07",3.73,70.15,54,4.55,69.48,52,6.45,59.67,42
"2017-08-01 20:40:00-07",2.71,71.17,53,5,70.39,64,6.07,63.88,58
"2017-08-01 20:45:00-07",2.73,69.29,42,4.82,68.11,44,5.55,62.92,39
"2017-08-01 20:50:00-07",1.43,71.94,34,3.93,70.9,48,4.86,64.93,55
"2017-08-01 20:55:00-07",4.18,67.63,62,4.36,69.79,57,7.27,61.9,59
"2017-08-01 21:00:00-07",2.29,67.38,42,5.21,66.29,63,5.64,60.32,62
"2017-08-01 21:05:00-07",2.64,68.18,40,3,68.16,38,5.73,61.83,54
"2017-08-01 21:10:00-07",1.57,69.16,32,3.21,69.42,57,5,62.2,46
"2017-08-01 21:15:00-07",2.64,68.79,38,4.55,68.1,41,5.36,62.13,47
"2017-08-01 21:20:00-07",2.43,70.63,46,2.57,68.61,41,4.93,61.98,45
"2017-08-01 21:25:00-07",3.64,68.38,48,4,66.44,32,6.09,63.23,43
"2017-08-01 21:30:00-07",1.88,71.14,21,6,66.8,41,3.63,54,27
"2017-08-01 21:35:00-07",1.55,69.08,26,3.91,67.43,40,5.18,60,39
"2017-08-01 21:40:00-07",1.86,70.14,42,3.21,69.61,56,3.5,66.31,42
"2017-08-01 21:45:00-07",1.27,68.03,29,3,70.43,37,4.73,59.37,30
"2017-08-01 21:50:00-07",2.64,68.74,54,5.21,66.21,70,5,64.32,44
"2017-08-01 21:55:00-07",2.18,67.98,40,2.55,61.57,35,3.73,63.54,35
"2017-08-01 22:00:00-07",2.75,68.23,26,4,66,23,3.38,60.7,20
"2017-08-01 22:05:00-07",0.91,67.56,18,3.36,65.28,29,4.45,60.57,30
"2017-08-01 22:10:00-07",2.43,66.05,42,2.71,67.89,44,3.5,59.45,40
"2017-08-01 22:15:00-07",1.64,64.07,29,2.91,65.33,42,3.27,64.77,31
"2017-08-01 22:20:00-07",1.71,68.68,38,4.14,68.17,54,3.36,63.14,29
"2017-08-01 22:25:00-07",0.64,69.94,18,1.27,71.09,23,4.18,61.4,30
"2017-08-01 22:30:00-07",1.38,70.76,17,5.63,64.4,30,5.38,60.46,26
"2017-08-01 22:35:00-07",2,67.21,29,4.09,67.6,40,5,51.68,25
"2017-08-01 22:40:00-07",1.07,70.96,26,2.21,66.54,39,5.71,61.65,49
"2017-08-01 22:45:00-07",1.64,72.19,27,1.73,67.03,29,6.91,63.26,35
"2017-08-01 22:50:00-07",0.14,66.3,10,2.57,65.54,37,3.5,64.04,26
"2017-08-01 22:55:00-07",0.91,69.4,20,4.36,67.19,43,7.36,63.92,39
"2017-08-01 23:00:00-07",0.5,70,11,1.5,69.1,20,1.5,65.67,12
"2017-08-01 23:05:00-07",1,68.06,18,4.09,68.1,42,5.18,62.56,34
"2017-08-01 23:10:00-07",0.93,71.88,24,2.21,67.16,32,4.36,61.3,33
"2017-08-01 23:15:00-07",1,67.12,17,3.36,66.53,34,2.91,61.19,21
"2017-08-01 23:20:00-07",0.5,69.16,19,2.29,68.53,38,3.71,60.42,24
"2017-08-01 23:25:00-07",0.45,64.2,10,2,66.32,25,2.82,61.29,17
"2017-08-01 23:30:00-07",0.75,69.64,11,2.75,69.12,17,5.5,64.71,21
"2017-08-01 23:35:00-07",0.18,68.14,7,0.55,70.13,8,4.36,62.32,19
"2017-08-01 23:40:00-07",0.5,69.78,18,2.93,66.17,30,4.29,61.15,34
"2017-08-01 23:45:00-07",0.18,71.2,5,1.73,68.21,19,3.55,59.18,22
"2017-08-01 23:50:00-07",0.57,69,21,1.71,68.97,29,2.71,60.95,21
"2017-08-01 23:55:00-07",0.27,65.2,5,2.18,65.47,17,3,61.84,19
"2017-08-02 00:00:00-07",0.86,68.76,21,0.86,66.8,20,5.14,63.3,30
"2017-08-02 00:05:00-07",1.4,68.75,8,1.4,68,9,8.4,59.77,13
"2017-08-02 00:10:00-07",0,69.67,3,1.64,66.36,11,1.36,62.89,9
"2017-08-02 00:15:00-07",0.09,71.25,8,0.09,68.67,9,3.18,65.29,17
"2017-08-02 00:20:00-07",0.14,71.67,6,1.14,70.25,20,3,61.37,19
"2017-08-02 00:25:00-07",0,72.67,6,0.82,68.41,17,3.18,62.38,13
"2017-08-02 00:30:00-07",0.43,70.33,15,1.57,66.46,26,2.36,63.21,24
"2017-08-02 00:35:00-07",0.36,69.5,8,0.73,70,12,3.09,60.65,17
"2017-08-02 00:40:00-07",0.17,69.29,7,0.67,73.71,17,2.83,58.67,18
"2017-08-02 00:45:00-07",0,66,6,1.64,68.77,13,2.27,61.11,9
"2017-08-02 00:50:00-07",0,66,3,0,72.78,9,1.79,49,11
"2017-08-02 00:55:00-07",0.09,67.67,3,3,64.29,17,2.73,54.25,16
"2017-08-02 01:00:00-07",0,70.33,6,1.57,64.09,23,2.64,62.24,17
"2017-08-02 01:05:00-07",0,65.75,4,0.55,68,9,4.82,60.53,19
"2017-08-02 01:10:00-07",0,,0,0.79,64.62,13,2.14,60.54,13
"2017-08-02 01:15:00-07",0,65,4,0.64,68.08,13,2.55,65.36,14
"2017-08-02 01:20:00-07",0.43,67.36,11,1.43,67.94,17,2.29,62.82,11
"2017-08-02 01:25:00-07",0.18,63.56,9,3.64,67.17,24,2,56.88,16
"2017-08-02 01:30:00-07",0.21,72.29,7,1.29,69.87,23,1.71,64.81,16
"2017-08-02 01:35:00-07",0.18,70,4,1.91,65.33,18,1.09,59.33,6
"2017-08-02 01:40:00-07",0.07,76.25,4,1.07,67.46,24,0.43,63.7,10
"2017-08-02 01:45:00-07",0,68.6,5,0.82,68.81,16,3.18,58.64,14
"2017-08-02 01:50:00-07",0.14,69.8,5,0.64,67.13,15,2,57.82,11
"2017-08-02 01:55:00-07",0.09,67.86,7,1.27,68.23,13,3.18,61.93,15
"2017-08-02 02:00:00-07",0.14,65.33,6,1.07,69.33,12,2.71,62.65,17
"2017-08-02 02:05:00-07",0.09,68,2,1.18,67.69,13,3.73,53.82,17
"2017-08-02 02:10:00-07",0.14,69.14,7,2.57,61.94,17,1.93,58.21,19
"2017-08-02 02:15:00-07",0.18,70.43,7,0.91,68.75,16,2.45,65.36,14
"2017-08-02 02:20:00-07",0.43,72.13,16,0.86,66.8,15,5.07,63,26
"2017-08-02 02:25:00-07",0.09,74.33,3,0.64,79.29,7,2.36,64,16
"2017-08-02 02:30:00-07",0.14,69.25,8,1.5,69.4,15,4.57,64.05,21
"2017-08-02 02:35:00-07",0,65.5,4,0.45,66.2,5,2.18,67.13,15
"2017-08-02 02:40:00-07",0,74,2,1.29,66.1,20,2,64.08,13
"2017-08-02 02:45:00-07",0.82,67.79,19,1.27,67.86,21,2.82,64.25,12
"2017-08-02 02:50:00-07",0,72,3,0.5,68.76,17,2,70.41,17
"2017-08-02 02:55:00-07",0,72.33,3,0.67,69,6,1.17,66.14,7
"2017-08-02 03:00:00-07",0,58.5,6,2.17,63.8,10,0.83,63,4
"2017-08-02 03:05:00-07",0,70,2,2,67.5,8,6.55,65.14,21
"2017-08-02 03:10:00-07",0.36,66.67,9,1.43,66.92,12,3.21,63.13,15
"2017-08-02 03:15:00-07",0,66.75,4,0.91,62.4,5,3.91,61.09,11
"2017-08-02 03:20:00-07",0,69.67,3,1.14,66.73,11,2.29,65.28,18
"2017-08-02 03:25:00-07",0.09,63.25,4,1,62.2,5,3.64,61.63,16
"2017-08-02 03:30:00-07",0,68,1,1.75,68,8,3.88,57.25,8
"2017-08-02 03:35:00-07",0,69,2,1.36,63.71,7,2.18,61.27,11
"2017-08-02 03:40:00-07",0.14,74.6,5,1.07,67.75,8,2.57,67.73,15
"2017-08-02 03:45:00-07",0.18,62,4,1.36,68.72,18,4.18,63.64,14
"2017-08-02 03:50:00-07",0.21,66.56,9,4.29,63.11,18,1.57,59.2,10
"2017-08-02 03:55:00-07",0.36,69.08,12,1.64,67.77,13,2.27,61.8,10
"2017-08-02 04:00:00-07",0.07,71.88,8,1.79,68.81,26,4.79,59.52,23
"2017-08-02 04:05:00-07",0,76,1,1.55,65.83,12,3.27,61.85,13
"2017-08-02 04:10:00-07",0.64,64,11,1.79,66.9,20,4.21,61.21,28
"2017-08-02 04:15:00-07",0.09,62,2,2.36,66.67,15,4.18,55.57,14
"2017-08-02 04:20:00-07",0,50.75,8,1.5,67.32,22,4.57,61.77,22
"2017-08-02 04:25:00-07",0.09,69.67,6,1.45,66.08,12,3.45,60.38,16
"2017-08-02 04:30:00-07",0.14,70.2,10,2.93,67.03,33,5.29,59.45,31
"2017-08-02 04:35:00-07",0.45,68.38,13,3.09,57.88,17,3.64,55,16
"2017-08-02 04:40:00-07",0,69.55,11,4.36,66.33,27,5.71,59.26,23
"2017-08-02 04:45:00-07",0.64,68.18,11,2,69.42,24,4.45,61.35,17
"2017-08-02 04:50:00-07",0.36,71.08,13,2.43,69.44,32,6.07,61.82,33
"2017-08-02 04:55:00-07",0.36,68.55,11,2,62.12,26,3.91,61.5,20
"2017-08-02 05:00:00-07",0.79,70.75,20,2.79,68.66,32,4.57,62.52,27
"2017-08-02 05:05:00-07",0.64,70.1,20,5.09,65.93,30,7.27,60.69,29
"2017-08-02 05:10:00-07",0.64,69.82,17,1.86,71.2,35,2.86,61.53,19
"2017-08-02 05:15:00-07",0.64,72.38,16,3.45,68.94,33,6.18,61.91,22
"2017-08-02 05:20:00-07",1.79,70.08,25,4,68.38,39,5.57,64.97,39
"2017-08-02 05:25:00-07",1.82,68.8,30,4.36,67.21,39,7.73,63.66,44
"2017-08-02 05:30:00-07",2.36,68.24,42,6,67.69,71,8,60.37,52
"2017-08-02 05:35:00-07",1.67,69.88,16,2.33,71.91,22,6.5,63.42,24
"2017-08-02 05:40:00-07",2.86,70.64,55,4.29,68.08,51,6.29,63.13,52
"2017-08-02 05:45:00-07",2.64,70.71,38,4.82,69.46,46,7.55,63.08,40
"2017-08-02 05:50:00-07",1.5,69.77,31,6.36,67.13,62,8.79,62.8,60
"2017-08-02 05:55:00-07",1,72.58,19,2.36,68.94,32,6.91,63.41,39
"2017-08-02 06:00:00-07",3.57,69.92,62,6.07,68.73,56,6,61.36,47
"2017-08-02 06:05:00-07",2.82,70.2,45,4.45,68.41,34,7.55,61.02,42
"2017-08-02 06:10:00-07",2.07,72,49,5.07,69.85,60,7.21,61.86,64
"2017-08-02 06:15:00-07",6.18,70.46,70,8,68.61,66,12.91,60.32,53
"2017-08-02 06:20:00-07",3.07,69.02,50,5.93,69.63,72,6.14,63.38,61
"2017-08-02 06:25:00-07",3.91,69.59,56,7.91,66.63,59,8.73,52.36,45
"2017-08-02 06:30:00-07",3.93,68,71,4.86,68.68,60,8.57,61.72,72
"2017-08-02 06:35:00-07",3.73,71.45,53,5.27,69.92,51,8.09,62.02,63
"2017-08-02 06:40:00-07",3.57,69.69,70,7.21,69.16,87,8.79,61.41,80
"2017-08-02 06:45:00-07",4.91,69.9,69,7.27,67.46,57,7.73,64.03,36
"2017-08-02 06:50:00-07",5.75,69.56,54,7,67.74,43,10.25,61.65,40
"2017-08-02 06:55:00-07",5.27,68.64,66,8.27,68.1,60,7.09,59.17,47
"2017-08-02 07:00:00-07",3,70.77,60,6.71,68.92,83,9,61.36,66
"2017-08-02 07:05:00-07",7.09,66.02,84,8.64,64.26,54,10.82,60.68,63
"2017-08-02 07:10:00-07",3.64,70.38,68,7.71,66.89,76,9.79,62.65,91
"2017-08-02 07:15:00-07",7.55,68.38,91,8.55,66.82,65,5.45,62.14,44
"2017-08-02 07:20:00-07",7.43,68.2,111,9.57,66.87,86,9,62.12,68
"2017-08-02 07:25:00-07",6.82,67.8,79,7.09,64.67,66,10.55,56.73,63
"2017-08-02 07:30:00-07",5.43,67.85,96,9,65.4,80,7.57,61.28,72
"2017-08-02 07:35:00-07",6.64,67.7,86,7.82,65.29,77,12.64,58.13,71
"2017-08-02 07:40:00-07",6.64,68.34,113,9.57,69.05,108,6.57,62.8,76
"2017-08-02 07:45:00-07",5.73,66.96,85,7.73,69.23,73,9.73,61.49,69
"2017-08-02 07:50:00-07",6.21,68.56,106,6,67.12,73,11,64.34,87
"2017-08-02 07:55:00-07",3.64,68.76,55,9.82,68.45,77,5.27,57.71,35
"2017-08-02 08:00:00-07",9.07,67.12,139,11.29,65.2,102,9.57,62.59,80
"2017-08-02 08:05:00-07",5.45,69.57,74,8,68.06,63,6.73,62.83,41
"2017-08-02 08:10:00-07",3.36,69.82,57,9,67.72,75,7.93,60.75,63
"2017-08-02 08:15:00-07",4,70.08,61,7.73,68.03,78,9,63.41,61
"2017-08-02 08:20:00-07",4.57,67.94,77,5.14,67.01,71,4.71,63.53,43
"2017-08-02 08:25:00-07",3.5,69.55,29,6.67,69.33,39,4.33,64.21,24
"2017-08-02 08:30:00-07",3.36,70.31,58,5.93,67.31,67,5.36,62.64,50
"2017-08-02 08:35:00-07",5.36,68.27,67,8.18,65.5,64,7.91,59.82,57
"2017-08-02 08:40:00-07",3.21,70.09,55,4.86,71.16,63,5.86,60.18,50
"2017-08-02 08:45:00-07",5.55,67.71,69,6.82,66.03,58,8.64,59.38,60
"2017-08-02 08:50:00-07",2.93,69.07,55,6.57,68.15,78,6.07,64.42,64
"2017-08-02 08:55:00-07",4.91,67.97,63,5.09,68.21,57,6.36,62.15,47
"2017-08-02 09:00:00-07",4.29,68.92,73,7.07,69.14,74,7.71,64.73,62
"2017-08-02 09:05:00-07",4.45,69.69,59,7.27,67.85,61,7.82,62.82,55
"2017-08-02 09:10:00-07",4.93,68.02,84,6.29,69.43,81,5,62.67,55
"2017-08-02 09:15:00-07",3.18,68.09,46,6.73,68.25,61,7.64,55.9,48
"2017-08-02 09:20:00-07",6.29,68.12,103,8.5,66.67,85,10.36,60.93,84
"2017-08-02 09:25:00-07",5.17,68.05,38,8.5,65.63,32,7.33,60.29,28
"2017-08-02 09:30:00-07",7.36,67.03,109,10.64,64.16,100,10.43,59.82,90
"2017-08-02 09:35:00-07",9,67.18,50,12.4,64.41,39,9.4,57.61,31
"2017-08-02 09:40:00-07",5.5,66.57,87,11.29,65.21,82,12.36,62.67,93
"2017-08-02 09:45:00-07",9.55,64.77,116,14,62.51,70,11.73,59.49,75
"2017-08-02 09:50:00-07",9.86,64.21,150,14.5,61.89,111,9.79,60.06,83
"2017-08-02 09:55:00-07",7.73,63.89,92,11.27,63.19,63,15.09,57.04,85
"2017-08-02 10:00:00-07",8.29,65.73,114,12.07,63.21,98,10.36,59.7,94
"2017-08-02 10:05:00-07",7.09,66.26,89,9.64,65.03,67,11.82,63.05,73
"2017-08-02 10:10:00-07",7.25,67.14,63,12.5,65.38,52,10,59.57,47
"2017-08-02 10:15:00-07",6.55,66.05,80,9.09,63.63,64,8.91,55.69,72
"2017-08-02 10:20:00-07",6.36,66.25,105,10.93,67.4,111,8.29,63.94,71
"2017-08-02 10:25:00-07",7.6,64.59,41,8.6,66.19,27,10,59.27,30
"2017-08-02 10:30:00-07",8.71,63.83,126,12.5,62.62,103,11.29,56.27,97
"2017-08-02 10:35:00-07",7.36,63.21,85,10.91,63.69,72,10.82,58.43,70
"2017-08-02 10:40:00-07",8.29,64.73,128,11.29,65.61,96,9.86,60.71,89
"2017-08-02 10:45:00-07",7.09,64.88,89,10.18,63.14,69,8.55,59.56,75
"2017-08-02 10:50:00-07",8.64,62.58,119,11.07,62.38,95,9.21,58.92,101
"2017-08-02 10:55:00-07",10.91,64.15,127,12.45,64.99,71,14.82,59.33,86
"2017-08-02 11:00:00-07",8.86,66.7,130,10.86,65.61,94,10.57,60.95,73
"2017-08-02 11:05:00-07",8.73,66.68,101,10.45,65.89,74,12.91,58.19,75
"2017-08-02 11:10:00-07",9.57,65.03,145,12,63.87,95,10.5,60.76,85
"2017-08-02 11:15:00-07",8.18,65.94,96,9.18,62.54,61,14.45,55.66,82
